sp_song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_date,popularity
7okbmgA8lRBGl5limZ7LFM,0.528,0.234,3,-15.784,1,0.0283,0.641,0.0,0.183,0.191,95.911,218733,1991-01-01,55
2LthqyP0MLhGUBICwR1535,0.676,0.0812,2,-22.846,1,0.0398,0.979,0.416,0.118,0.314,125.053,401413,2008-02-19,65
5LXEgus3zxYYBruGDy14tx,0.554,0.898,0,-2.83,0,0.0524,0.000855,0.00186,0.365,0.285,142.051,213867,2009-06-12,27
4TDLfAmx45EpSiQYG6hCzT,0.711,0.412,2,-13.873,1,0.0659,0.308,0.00126,0.0882,0.849,123.35,209267,1989-01-10,51
0p5Bv16XNo5B7AdeKD0H0F,0.576,0.431,8,-9.484,1,0.0339,0.614,0.0,0.159,0.301,81.016,226733,1998-01-01,57
7d028SRzvWBAf7UWB9bhJ5,0.575,0.762,7,-9.261,1,0.0325,0.0177,3.53e-06,0.183,0.901,130.411,247293,1991,23
5Wp1Y8jscofORVp0FH0N9l,0.709,0.71,7,-5.873,1,0.0338,0.231,0.0,0.0946,0.831,149.061,185813,2010-11-19,59
62EAqniDMuMIk92eoBZJ5p,0.808,0.68,1,-9.496,1,0.032,0.0416,0.0339,0.064,0.962,116.724,236733,1993-01-15,51
6lvNLD1XRU5paMwWH0RGRI,0.679,0.409,1,-10.41,1,0.0313,0.0695,0.265,0.079,0.31,131.983,293173,2003-01-01,55
62nYkaIBesfvQSSwTjPnYS,0.375,0.448,9,-14.06,1,0.0264,0.106,5.55e-05,0.141,0.564,88.371,171507,1966-12-09,60
5ZooeLJ130NiRwDUVrXLd7,0.503,0.657,2,-5.254,0,0.0298,0.17,1.26e-06,0.107,0.239,143.96,266867,2008,47
5fyCT0lEtT7A3ub7EFTWDW,0.723,0.848,9,-7.184,1,0.0703,0.0668,0.793,0.59,0.827,119.413,204867,1972,41
5tRu8kA4d17uwGVT7I3YIR,0.724,0.914,11,-5.576,0,0.0267,0.0251,0.0124,0.0894,0.964,125.828,246773,2002-10-15,47
3OwtuzRo8mc7lgsBau9MWk,0.336,0.47,7,-10.541,0,0.0319,0.378,0.00332,0.0953,0.163,154.649,237080,1996,60
4i7mbnAXwZDFCWLcPwiq6F,0.296,0.354,5,-13.343,1,0.0313,0.0503,0.0,0.107,0.535,177.537,182307,1968-09-28,40
3ZdJffjzJWFimSQyxgGIxN,0.531,0.752,1,-6.161,1,0.0305,0.0421,0.0,0.12,0.103,89.917,237800,2010-11-12,73
43DeSV93pJPT4lCZaWZ6b1,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,266720,1976,75
100Tm6z29RfHTdUQ6NIs0s,0.575,0.679,2,-3.845,1,0.0278,0.0664,0.0,0.0956,0.601,107.878,187520,2006-05-25,69
6FW9MTGMjR5A6q2o7PLuuz,0.525,0.481,8,-6.715,1,0.0251,0.302,0.0,0.121,0.237,75.974,289000,2003-03-11,60
7u5wdRqlAC4qeRp47e7hce,0.302,0.428,5,-8.814,1,0.0338,0.479,0.0,0.105,0.119,144.075,196333,1999-09-13,64
75Cc2encvSkQ5OnDgAfJaV,0.516,0.319,7,-11.709,1,0.0343,0.739,0.000983,0.129,0.305,105.704,335257,1977,60
0DxN6Ywom8nnndyQXdSBPy,0.382,0.932,4,-3.726,0,0.0716,3.5e-05,0.0,0.243,0.57,179.581,218707,2003-01-01,60
18JosZY3HzD3lMy6iOOSAY,0.673,0.592,6,-5.196,0,0.0537,0.127,0.0,0.336,0.705,142.222,191573,2004-03-23,55
1J4YoubtTxLuoKBzRIzHvv,0.805,0.729,0,-7.94,1,0.147,0.147,0.0422,0.104,0.569,174.189,239280,2003-01-01,60
4EvZwWEf8kXXCEpFj8BSwp,0.609,0.61,11,-9.528,0,0.0456,0.0957,0.00223,0.106,0.571,157.816,258440,2003-12-02,38
5JjVoqncLHQuXNVhoryAkj,0.803,0.784,8,-4.451,0,0.26,0.309,0.0,0.124,0.696,94.022,244467,1998-01-01,26
3rPzcNg3YkYNkfLzWLxOLK,0.56,0.607,4,-8.638,0,0.0323,0.0435,0.0,0.0574,0.363,122.222,219640,2009-01-01,36
1xpd5XqLsrQDBa81ON2kOb,0.47,0.644,8,-6.721,1,0.0269,0.000405,0.293,0.134,0.521,75.597,242453,1998,58
6UW4Uo5zRI5gJw5urNwiwN,0.787,0.662,0,-11.447,1,0.0378,0.0148,0.0,0.328,0.868,119.734,225893,1979-06-01,54
3IeVrRu0jOlwOkTwD9AykT,0.615,0.783,0,-8.716,1,0.0303,0.0717,0.000109,0.215,0.634,115.133,251853,1984-02-07,58
6IyENT301qDiw9GHUFsGTO,0.707,0.65,4,-10.591,0,0.0723,0.0729,0.0319,0.213,0.694,144.615,211853,2019-11-29,34
7BCcAbxCLM1LXxgNGS6ejk,0.604,0.456,7,-12.75,1,0.0276,0.578,0.0,0.269,0.503,145.873,272467,1988,37
60EXYykS4MprOtENWdtCRX,0.236,0.955,10,-5.738,0,0.141,0.000791,0.0153,0.35,0.199,79.959,237413,2005-03-15,16
0iw12ywpdivcjCeGL3rSAH,0.774,0.474,0,-8.825,1,0.0485,0.0117,1.25e-06,0.112,0.379,120.03,280293,2006-10-23,41
55fRL1pNYMXgxLOHPCfLh5,0.597,0.952,0,-4.473,0,0.109,0.00873,0.000127,0.316,0.568,148.952,222533,1999-08-30,42
2kUadvss1N4WLbQoG084q5,0.371,0.929,4,-7.917,1,0.0894,0.000791,0.00132,0.138,0.162,103.72,224893,2002,15
5AYAaXaZEMOUWG2GuomiMC,0.48,0.888,7,-9.278,1,0.0621,0.00183,0.00438,0.14,0.303,129.092,369200,1989,43
28hgx2bWXcaBJeC9zVwrBq,0.747,0.646,7,-9.185,1,0.191,0.273,3.7e-06,0.0931,0.73,87.011,259333,2000-08-14,48
2qQYmjXYPmFPGzuIHeVWar,0.55,0.947,8,-6.983,1,0.0735,0.000596,0.0177,0.0999,0.61,127.609,462760,1969-04-28,45
2VU7JmgBMjfGEdeppoYVEe,0.674,0.669,5,-7.302,1,0.0351,0.113,6.14e-06,0.24,0.907,139.938,232760,2005,54
2ewXa1fuu1NwFn3zfdC3Ye,0.631,0.339,3,-9.796,1,0.0249,0.925,0.471,0.106,0.6,103.224,174693,2005,36
2f1BjAVy4k8B3pB4qBntHj,0.614,0.707,1,-5.484,1,0.0519,0.00247,0.0975,0.101,0.711,159.976,256853,2002-06-20,52
6hHpXo2XMMKR5lIfa19aLM,0.493,0.896,7,-4.569,0,0.0365,0.000319,0.0,0.0869,0.0791,117.964,262493,2006-06-25,58
3bE5slaVEfaDreqARl6k4M,0.504,0.354,4,-11.3,1,0.0339,0.29,4.71e-06,0.157,0.292,140.87,303587,1991,70
1koawbnkrLVmGasj03i0Rz,0.403,0.896,5,-3.339,1,0.0526,0.0407,0.0,0.107,0.758,205.176,197827,2006-01-01,36
01crBGZZi6TyZZQZLwu6Ft,0.649,0.432,2,-10.319,1,0.274,0.19,0.00675,0.298,0.666,176.663,306373,1994-01-01,32
5imKZxaHyU4Xl5PJaCQoqf,0.487,0.84,2,-6.275,1,0.0332,0.0807,0.0013,0.145,0.84,144.78,219000,1979,46
7ggDaqC72TtWErwyt211C5,0.629,0.782,7,-7.297,1,0.0344,0.213,0.000554,0.0873,0.805,107.095,200547,1972-04-04,29
3ODF56f90W3qxDqxHAUi3v,0.558,0.435,1,-6.812,1,0.0264,0.302,0.0,0.0351,0.199,122.385,290467,2002-01-01,64
6yuvC80FcnVJNvC0DbXN9e,0.819,0.485,6,-6.45,0,0.0756,0.0176,0.0,0.658,0.386,96.998,276787,2006-10-16,53
0xIuNHHcKI1JDuBPlSwzb1,0.542,0.618,2,-8.876,1,0.139,0.0858,0.0,0.772,0.93,121.849,161227,1967-06-01,50
5nksa8EqKHSWO9WBj6DnmS,0.229,0.969,9,-4.701,1,0.214,0.000192,0.0288,0.352,0.106,148.918,542587,2007,50
0NyKC0PAeUgx2aCRnTWtQX,0.481,0.487,7,-6.513,1,0.0392,0.645,0.0,0.121,0.277,73.353,239720,2011-10-19,50
4p7XH4NhQ25iGYrrbg93gt,0.61,0.677,4,-9.813,0,0.0325,0.0614,0.0,0.232,0.444,103.946,289600,1993,69
74WIE2htPZwxx4HgGhpf8i,0.279,0.993,11,-2.67,0,0.209,0.000278,0.000394,0.197,0.107,88.553,220293,2001,59
7mL0DJOgIJ9Z4b0NHVtTZe,0.822,0.64,11,-14.306,0,0.0579,0.0943,0.551,0.0534,0.965,127.972,316373,1984-01-01,43
6tXnRSvuNgOq4QcxpIN54r,0.643,0.614,2,-12.878,1,0.0279,0.25,7.17e-06,0.214,0.891,93.982,224467,1991-01-01,70
1LPCESFhMbgMaQjRG5dm9P,0.484,0.772,2,-7.668,1,0.0782,0.41,0.0,0.148,0.667,116.858,206360,1974-02-07,42
3PEx44by2Pe7E6M8tgqE5N,0.66,0.479,9,-7.364,1,0.247,0.53,0.0,0.102,0.471,80.027,269093,2004-05-11,55
1U6KEQuL5wPJZMR0iHvzqh,0.621,0.374,7,-11.06,1,0.0243,0.317,0.00378,0.0715,0.298,97.078,422240,2003-10-09,49
51FtFl9hEgLn3O16caKumr,0.354,0.954,2,-6.22,1,0.0639,1.1e-05,0.476,0.391,0.4,100.921,150493,1999-01-01,9
6ofam9RHTG7UBUa6uO2MjP,0.673,0.168,4,-15.333,1,0.0369,0.891,0.79,0.11,0.726,124.825,220493,1973,53
5TpaWJKnuyA4MjzAbFXSTQ,0.772,0.724,6,-5.799,0,0.307,0.0149,0.0,0.355,0.518,84.038,298600,2003-07-25,54
1jLBjt2naw4K787bJ16iCI,0.299,0.982,4,-3.199,0,0.0954,1.14e-05,0.0162,0.0728,0.43,198.017,318173,2007-05-08,37
5i0h6XtjL1LNRuFUl0STkC,0.425,0.605,5,-11.212,0,0.0794,0.341,1.24e-06,0.0947,0.47,152.119,265467,1995-11-03,30
0KhXVmAN4sqeEgsqRd39f2,0.702,0.458,0,-8.195,1,0.035,0.247,1.64e-06,0.126,0.678,89.271,269173,1995,58
7lmeHLHBe4nmXzuXc0HDjk,0.47,0.978,7,-5.399,1,0.0727,0.0261,1.09e-05,0.356,0.503,117.906,210133,1999-11-02,67
0sNY3XS9Tz1P957KZrQ6GZ,0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,203360,2005-01-01,62
6LU8uRM2fPgaHKD18I0Azk,0.734,0.594,2,-7.006,1,0.0252,0.622,0.0,0.094,0.573,104.043,280667,2019-11-08,51
0hXm9zuFNolVGg6UlhbVrT,0.109,0.418,4,-12.033,0,0.0331,0.000395,0.122,0.123,0.11,89.676,300907,2008-08-25,43
0ZuIstS2vy1OxfHfEnsXv3,0.519,0.215,5,-11.627,1,0.0334,0.814,0.0068,0.0979,0.11,88.334,237120,2006-12-19,51
33aYzW5ToRjiFOzkubeJ8H,0.566,0.711,0,-6.536,1,0.0335,0.611,6.59e-06,0.417,0.961,159.629,109960,1958,57
0m3nKp8aiLF8VPt70kIhoD,0.746,0.708,8,-6.924,1,0.0363,0.0368,0.0,0.549,0.735,100.068,188867,1997-08-05,29
5f7nNrJLpk5jMtEUlBrVx5,0.582,0.367,10,-13.755,1,0.0272,0.471,2.03e-05,0.221,0.38,111.705,235227,1983,35
4ijuSvn7dE8i9o8Ori6QmC,0.574,0.441,6,-15.258,0,0.0306,0.255,0.00316,0.229,0.911,92.158,303133,2001-01-01,46
1xVBmHH65VMaJP61SmOSUk,0.452,0.28,6,-14.094,1,0.0313,0.684,0.000292,0.105,0.392,168.047,229627,2000,46
1tTHQMYNNhZOo1aK1cOlsb,0.607,0.816,9,-9.396,1,0.116,0.237,0.346,0.123,0.929,145.802,294573,1974,38
1XYnzNHGG50lDNHVotRkyX,0.61,0.761,9,-9.217,1,0.0407,0.00622,0.0318,0.0706,0.725,124.48,164707,1965-07-30,36
78PKCefXwDLbl4FVO1Pjzh,0.493,0.636,1,-7.408,1,0.0256,0.0629,2.49e-06,0.0921,0.279,79.419,284907,2001-10-16,65
6HpPsCidc2enTdicqEmu7t,0.769,0.763,6,-7.208,1,0.0877,0.00995,0.0109,0.0381,0.673,108.531,340707,1987-03-30,43
3poCNa5qGyciYrQafIml0J,0.834,0.918,6,-4.724,1,0.358,0.0807,0.0,0.372,0.707,98.122,226080,1988-09-16,40
68N4xNHFdupeGS4rF9kD5s,0.597,0.344,4,-14.827,0,0.0265,0.134,0.0405,0.18,0.303,83.074,316421,1991-07-04,45
2dYdai0GywuwYq6blSwDBV,0.755,0.713,9,-10.953,0,0.0513,0.411,0.0,0.118,0.946,113.656,181427,1970-05-08,49
5MNch1DaIp20fiHKmLHcp0,0.826,0.903,10,-5.449,0,0.262,0.44,0.000999,0.187,0.646,100.02,278853,1990-04-17,40
7JVhyzULw7gxhThCtELAyJ,0.726,0.231,0,-12.823,1,0.422,0.415,0.0,0.128,0.942,122.909,173427,1978,36
33I3oS8UkebR3KRvqxD9X0,0.781,0.478,6,-15.427,1,0.0561,0.0849,3.93e-06,0.0877,0.962,95.992,325800,1990-01-01,53
3AAufodtnqwvGMzklCU7qd,0.784,0.891,8,-12.602,0,0.0737,0.0413,0.0147,0.244,0.955,127.269,302133,1987,48
3LklW07tvdx2AHsgfi1Mng,0.669,0.809,7,-7.146,1,0.147,0.00137,0.0,0.38,0.572,97.885,249293,1995-09-02,61
6RjcJGWKuDUZn5lgXLMD6L,0.679,0.513,4,-8.024,0,0.0396,0.726,0.0455,0.0627,0.885,100.891,282067,1971,32
2Cr6EnTzsPVNo6smjq9kA6,0.546,0.251,8,-14.753,1,0.0295,0.723,0.0,0.0943,0.271,168.554,258493,1998-05-01,48
23dIvJu0yfes1JRFut1NMQ,0.905,0.657,11,-4.901,1,0.0376,0.0827,3.17e-05,0.173,0.659,110.001,263453,2000-05-16,45
4WMQQm6fiuF9MjCegwDDmf,0.495,0.488,3,-7.477,1,0.0309,0.125,0.0,0.189,0.237,72.064,271773,1999-10-30,23
5rLwnbPExWwiPbScCNlvxC,0.211,0.965,0,-5.467,0,0.211,4.44e-05,0.0,0.526,0.346,185.232,220413,2008,53
2iWyrSHvs6qhFzfpiLAK0z,0.542,0.589,8,-6.813,1,0.0284,0.246,0.0,0.188,0.336,133.838,251280,2003-03-21,53
6Dmrx1BOxZXTc2p3W8ezTh,0.527,0.354,11,-12.386,0,0.0397,0.627,0.0,0.283,0.164,96.022,192907,1996-01-01,41
12XytaJ9BtHlqCPRSnIdFE,0.493,0.442,9,-10.993,1,0.0323,0.445,0.0,0.176,0.301,142.753,200528,1978-03-14,39
5OtdrobwmCxQiMX5hQ10ue,0.285,0.88,0,-5.15,1,0.112,2.29e-05,0.0,0.279,0.304,125.14,225600,2006,8
2UE4m8egf0aREmOi47sDOk,0.383,0.748,1,-6.343,0,0.0343,0.022,0.00014,0.114,0.255,171.568,198213,2010-05-18,51
3OeUlriM0EZHdWleJtjoVr,0.767,0.854,4,-6.947,1,0.0426,0.465,2.03e-06,0.485,0.963,149.206,234653,1987-11-02,70
3kZUWSoGjfRa3AZ1Kqzjen,0.199,0.601,9,-6.136,1,0.0306,0.0635,0.0,0.112,0.391,175.506,239320,1983-12-10,46
0yPEHHXezar80rMIQVRfTu,0.784,0.453,5,-16.124,1,0.0506,0.163,0.0,0.45,0.927,110.704,286613,1983-11-06,44
7fmwCGS5Sj9mceTWlCUJMA,0.578,0.733,0,-10.028,1,0.0318,5.57e-05,0.000134,0.318,0.755,127.766,239160,1994-03-22,49
5WNcnqDpO5asMaDIthIcu1,0.681,0.519,9,-10.549,1,0.0317,0.0535,0.000729,0.138,0.73,120.221,157333,1966,38
4TlYG3mKosVWfGbb9VfDh3,0.845,0.517,1,-9.35,1,0.31,0.202,0.00237,0.134,0.641,117.929,206400,2002-04-30,51
1U57oys1Q6Qgc79LTyD2dt,0.81,0.879,7,-4.826,1,0.247,0.0441,1.35e-06,0.148,0.598,105.75,238320,1988-06-07,35
6QeMRyd3BmSfJbaNay3dpe,0.661,0.604,11,-6.436,0,0.0358,0.248,0.0,0.0469,0.721,95.971,277600,2013-06-21,53
1FMHNVeJ9s1x1l1WlaRs2I,0.454,0.636,0,-4.731,1,0.0273,0.00228,0.0,0.154,0.313,87.89,244827,2005-01-01,61
0x1YDdoiTaW1x8dgk3QwO5,0.251,0.886,8,-3.717,1,0.0635,0.00772,5.57e-05,0.125,0.424,187.447,287693,2020-08-07,43
1CeGBbkJeKPojRmlo2gIwq,0.625,0.644,8,-8.801,1,0.0287,0.357,0.0,0.102,0.638,147.435,301640,1990,44
5GInJChhrHyXmwb4tQFJJG,0.464,0.398,6,-14.282,1,0.03,0.401,0.0,0.064,0.817,98.256,152733,2005-09-13,47
0oIbfeHdm2BmD1jWD29dQc,0.603,0.759,8,-10.393,1,0.0322,3.85e-05,0.0162,0.148,0.376,121.214,267427,1990-09-01,46
5LePaQIrJcIwrUzNEr3m86,0.453,0.987,11,-2.298,0,0.0903,3.73e-05,2.25e-06,0.0576,0.336,160.035,334440,2008-09-24,52
7DiaNCPgH5dJ1cJ925jTAA,0.442,0.616,2,-11.417,1,0.0294,0.111,0.00321,0.0993,0.746,122.267,301267,1970-08-01,59
06RQguo4vybrXooUewSSuA,0.179,0.994,1,-2.819,0,0.285,0.000237,0.000342,0.324,0.113,189.375,332467,2005-10-10,35
5NfJlu8F8zfoBEXfjPnk10,0.714,0.592,10,-12.388,1,0.0356,0.76,1.23e-05,0.0885,0.929,102.987,150507,1958-04-25,47
2bzgKuK3pVez40qUvo8sYr,0.81,0.511,0,-6.454,1,0.0409,0.0778,0.000226,0.0714,0.858,113.153,265678,1979,60
48gBfTRel9fajeev7tmLpo,0.666,0.854,8,-8.442,0,0.0565,0.0044,0.769,0.313,0.748,136.954,215246,2011-06-20,58
3SPnjlkyDnwbl4qJDjRzyZ,0.358,0.439,10,-11.346,0,0.0466,0.0294,0.000703,0.062,0.381,70.536,272893,2000-01-01,45
1WQnkb1mI9qN7kzURx3iA7,0.592,0.931,5,-10.59,0,0.105,0.0343,0.0,0.134,0.511,121.396,238400,1987,18
21EwgINgOx9iiYo7Sj1HCM,0.675,0.308,6,-8.081,1,0.0348,0.824,3.75e-05,0.0607,0.69,97.446,194373,1979,42
7cDxjUnMitNKQC5c8RQUko,0.464,0.462,2,-14.093,0,0.0406,0.657,0.527,0.124,0.557,124.033,319773,1970-09-23,58
4nH8NRAVcgjuAoCV8NFfGD,0.42,0.977,3,-5.0,0,0.181,1.73e-06,0.874,0.0684,0.07,132.084,321627,2002,27
4t0UsYzmmmZRMTWn77jiGF,0.811,0.833,5,-4.259,1,0.153,0.014,2.06e-05,0.0769,0.567,120.258,252107,1993-06-15,68
0ElpjZyX8YBiXuYcDC1Ci9,0.58,0.816,4,-5.165,1,0.0726,0.132,0.0,0.0776,0.814,89.938,200467,2002-01-01,59
5cZqsjVs6MevCnAkasbEOX,0.432,0.884,8,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948,166707,1999,73
2o3h9YnZHM6T4kzwwLNnHg,0.636,0.84,2,-8.965,1,0.0415,0.816,0.00286,0.425,0.887,141.878,212813,1965,34
4lq4yY0y3XqDQZsx03ITaH,0.519,0.589,7,-6.005,0,0.029,0.0885,0.0,0.153,0.341,161.992,287507,1996,51
07Tx168RSsUS1HqkDIOZbH,0.785,0.582,5,-4.877,0,0.237,0.191,0.0,0.2,0.861,71.774,231360,2007-09-11,61
0hH154tuA2DSZT3DiWQL6N,0.321,0.662,5,-10.374,1,0.0349,0.00352,0.503,0.105,0.199,117.853,384867,1999-09-03,44
18xdndXhLGG5x83qzgvmlN,0.28,0.974,1,-7.267,1,0.268,0.000114,0.746,0.0927,0.13,150.766,616533,1985,20
15HgR9Ht4obJOcMG4wregp,0.904,0.577,1,-7.293,1,0.132,0.125,0.0,0.115,0.7,102.691,242040,1988-11-01,59
0obIo2GEab6qqms6t3JaMY,0.515,0.623,9,-5.597,1,0.036,0.359,0.0,0.274,0.643,64.253,143627,2017-12-12,61
3ldG6XCLDXxWg1N6XhrSKo,0.714,0.825,11,-5.447,0,0.0751,0.0128,0.000569,0.049,0.751,94.074,258560,1995-04-14,60
3EUl8M6SzxZl03NPkB8mUd,0.702,0.632,9,-6.508,1,0.0247,0.554,0.0,0.127,0.457,102.404,263500,2009-09-08,70
4hObp5bmIJ3PP3cKA9K9GY,0.675,0.166,11,-22.602,1,0.171,0.88,7.14e-05,0.0461,0.747,68.837,294400,1988-01-01,68
7eKkXV2jH4xGefItHAUk9g,0.526,0.649,9,-5.534,1,0.0241,0.129,0.0,0.271,0.408,83.405,268600,1994-01-01,61
2374M0fQpWi3dLnB54qaLX,0.671,0.373,9,-18.064,1,0.0323,0.257,7.95e-05,0.0481,0.732,92.717,295893,1982-04-08,83
6XwmOknVeAwN3OQv1lIzCc,0.555,0.487,0,-11.766,1,0.0317,0.13,0.000868,0.169,0.553,118.913,212000,1978,53
21WIpZXepY9HA7NDwYiNaM,0.459,0.966,2,-3.985,1,0.0758,9.11e-05,0.017,0.217,0.376,175.069,249853,2007-06-14,55
48ykOM780IeqcmTcwK9IM4,0.672,0.731,2,-8.791,1,0.0282,0.228,0.0,0.0661,0.913,134.376,221760,1989,45
4ELSyxd6DQ53eRxYLh1FPq,0.555,0.613,2,-9.357,1,0.0298,0.636,2.04e-05,0.362,0.928,129.885,119133,1997,27
4WhT2YADjcU58IUgroWZQZ,0.681,0.66,3,-10.426,1,0.0319,0.791,0.0364,0.0669,0.965,130.019,157267,2007-01-01,45
3dTI1IBvXCD6DOwcDZTDD4,0.672,0.874,6,-4.502,1,0.0388,0.416,0.0,0.063,0.945,133.249,228280,1986-07-22,41
1hUw6NrV8P2NyN6kXRm0ag,0.406,0.409,7,-9.413,1,0.027,0.806,0.00163,0.143,0.488,89.549,170160,2005,30
19ISurrorwNFSEKDYPkMRK,0.653,0.829,2,-5.196,1,0.125,0.621,2.62e-05,0.242,0.59,125.296,222240,2004,33
7mTx44Hkkffs6yTlZxFq34,0.594,0.598,8,-8.587,1,0.0399,0.671,0.0,0.044,0.433,85.64,311240,2017-10-20,41
5fcxVCOtfesNzI2n4Y4kiJ,0.741,0.615,0,-8.072,1,0.0358,0.519,0.000344,0.407,0.799,128.496,165827,1967-08-01,63
62NJcC5piTuieIFiDZxiz1,0.536,0.527,2,-11.092,1,0.0327,0.622,0.000334,0.0937,0.48,121.297,216240,1976-01-01,44
1UJBIV72fA9DeN9lSXtS2F,0.724,0.146,9,-17.141,1,0.061,0.898,0.251,0.21,0.773,142.042,143267,2009-04-21,30
13SppmUjZee96N5ksH9bGB,0.751,0.694,2,-3.422,1,0.193,0.192,0.0,0.113,0.659,94.998,237440,2003-01-01,21
3z9pBucv2HHp1gYaTcQwiI,0.194,0.591,0,-6.181,1,0.0318,0.118,6.43e-05,0.2,0.164,171.066,268427,1974-03-11,41
4GOhstuymDo7yP2SL0N9ZT,0.392,0.511,5,-9.008,1,0.0311,0.337,9.25e-05,0.118,0.337,144.508,191067,1996-07-16,25
6J0AjzrYsPZrQtw6IjErhy,0.641,0.612,2,-8.307,1,0.0361,0.0474,0.0588,0.102,0.854,136.413,184747,1970-07-25,66
7wb0fn0ERFQ35TER3Nk7dV,0.643,0.859,7,-4.098,1,0.107,0.017,0.00231,0.394,0.603,92.904,231320,2005-06-14,13
5tUEIByLWg1sYWajZ2x5zx,0.685,0.696,10,-8.137,1,0.0364,0.466,0.0,0.195,0.96,126.019,181787,1969,43
4VXIryQMWpIdGgYR4TrjT1,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,165820,2018-12-10,87
4He7bzKBaiu7CRz4wGkZzx,0.641,0.451,4,-7.694,1,0.0899,0.507,1.71e-06,0.629,0.612,179.967,223160,2008-01-01,56
2jz6rWGqVCYsymwxGoaON4,0.546,0.9,5,-6.728,1,0.0691,0.0421,4.57e-05,0.292,0.447,90.591,215933,1978-01-01,69
4Anh5Ti55P6SXG3H94QLqV,0.528,0.472,7,-10.428,1,0.0267,0.583,0.0,0.129,0.251,134.099,183187,1972,58
2iRfjwzPsooCskZrrlsgcC,0.777,0.948,7,-3.648,1,0.0479,0.127,5.36e-06,0.0708,0.973,142.359,231347,2010-06-29,61
6m0r7WzauxafqK0i2U7Avr,0.551,0.723,4,-6.003,1,0.029,0.579,0.0,0.594,0.733,78.296,183973,1970,31
30ngg6jCMqOBcvj5fLgfBe,0.443,0.493,8,-7.956,1,0.0318,0.323,0.0,0.21,0.283,72.742,215307,1999-04-25,63
08hn5vq1XnVmVQI4mfzsXa,0.417,0.798,0,-4.967,1,0.0368,0.000195,2.89e-05,0.0831,0.156,98.117,344400,1990-09-26,47
0aym2LBJBk9DAYuHHutrIl,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,425653,2000-11-13,76
5yqVF4y7dq6AgnNCHnHZEA,0.651,0.596,2,-12.561,1,0.0271,0.67,1.27e-05,0.376,0.695,105.679,235907,1989,55
4ReyTz0y3TGkX48wO3Llot,0.358,0.893,4,-7.486,0,0.12,0.0222,0.0524,0.126,0.262,174.238,293653,1989,69
4EchqUKQ3qAQuRNKmeIpnf,0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,180160,1998-11-16,77
2CntM4VrUfimqfsKTMbYlc,0.481,0.726,2,-13.957,1,0.0412,4e-05,3.34e-05,0.434,0.522,77.538,231333,1989-01-01,18
5TQEggGtsutzhOsYFfCAtE,0.678,0.66,1,-5.146,0,0.356,0.0675,0.0,0.32,0.294,177.711,338933,1994-04-26,48
0jeQNQBZ6YAxOauixu73an,0.49,0.829,4,-8.296,0,0.0428,0.0142,0.198,0.0619,0.824,155.707,189627,1975,42
5e2DonWhoghczMcqtAkiET,0.188,0.916,5,-7.948,0,0.114,2.02e-06,0.827,0.319,0.187,137.32,194293,1991-01-13,20
2Y5GvFzJt3MZQXx3XyYgYF,0.658,0.65,10,-10.141,1,0.0304,0.31,0.0,0.164,0.969,120.333,163373,1970-08-24,18
1F7euzYeo32NncoyEBo63v,0.428,0.843,9,-7.655,1,0.0747,0.058,0.0334,0.115,0.885,143.758,158800,1967,46
68uuz61IqrSJjO6ffO3yHc,0.52,0.329,0,-14.224,1,0.0266,0.576,0.0418,0.12,0.118,86.857,266613,1995-02-27,64
0xfWKcNu13xxXQ2GT0P09M,0.228,0.969,6,-4.07,0,0.1,0.000275,0.0,0.0982,0.428,155.212,187960,2009-09-22,56
0W43LnKXzRivi0WPaoBLVO,0.262,0.928,9,-2.795,1,0.0894,8.08e-05,4.76e-05,0.195,0.533,161.925,233520,2007-08-31,60
7BVMXNnQSswMX8IJeZUb5T,0.685,0.547,11,-12.417,0,0.0487,0.0306,1.05e-05,0.0694,0.909,77.509,289533,1988-01-01,52
7zqaTDOWubZ3mwaLmmg7I3,0.766,0.446,6,-7.739,1,0.0324,0.785,2.13e-05,0.0902,0.709,133.98,221253,2006-02-21,51
6UFpbLu6DpxTZzCHlb1A1j,0.656,0.746,8,-5.379,1,0.0325,0.237,0.0,0.0214,0.96,140.865,159667,1999-09-07,37
3dxXfKwBu7ZjTEX7F48uPt,0.219,0.98,9,-2.562,1,0.262,0.000114,0.00733,0.258,0.304,168.756,200547,2009-02-24,32
0LRVxEAjX4tMB0TLM6Xpox,0.438,0.399,7,-11.581,1,0.0285,0.458,6.11e-05,0.707,0.462,104.167,326227,2007-01-01,46
4DWFSrNnZXow1aB96gByho,0.63,0.625,4,-8.407,1,0.0375,0.6,1.52e-05,0.24,0.887,122.504,151307,1968,58
