sp_song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_date,popularity,lda_topic_0,lda_topic_1,lda_topic_2,Playlists
4bibfoiDbBtko1LnWz06Eq,0.5489999999999999,0.452,1,-8.615,1,0.0372,0.5920000000000001,0.000179,0.177,0.363,109.235,171040,1974,21,0.9925367832183838,0.0,0.0,[159]
6E6uwOhAEHSzSvDewOBEvF,0.389,0.84,6,-10.015,0,0.0442,0.0393,0.00155,0.085,0.493,176.58900000000003,262827,1982,52,0.8863679766654968,0.11339731514453888,0.0,"[42, 44, 78, 80]"
2Yt2u7vNSCkPUy1awRFSPV,0.621,0.773,4,-12.157,1,0.0475,0.14400000000000002,0.0,0.161,0.856,140.748,222893,1986,52,0.373487263917923,0.6262701153755188,0.0,"[30, 107]"
7AOU7oaKRWHm5SG6IFVvtJ,0.93,0.591,10,-12.01,0,0.157,0.000543,0.000205,0.0834,0.268,118.957,234373,1988,48,0.5545678734779358,0.4452618360519409,0.0,[89]
37Dl7jQMmt0gUnzTKqnjkN,0.564,0.441,4,-9.902,1,0.0437,0.773,0.0,0.35100000000000003,0.469,115.174,290467,1966,53,0.5624817609786987,0.4372700750827789,0.0,"[30, 61, 118, 150, 157]"
7fOG2S0r6EHzI2usm6hLuJ,0.206,0.711,4,-4.606,1,0.0415,0.00735,0.0,0.147,0.486,179.49900000000005,198160,2008,42,0.029712265357375145,0.9700307846069336,0.0,[38]
0LAlDN9m1VodUMl6Ww1cm1,0.64,0.721,7,-6.955,1,0.322,0.0564,0.000842,0.774,0.7140000000000001,93.346,297907,2000,48,0.0,0.999433696269989,0.0,"[74, 94, 161]"
5l36mPDpqNWrNIRzwJpwYl,0.319,0.732,4,-4.475,1,0.0436,0.0134,0.0,0.6579999999999999,0.2,80.195,234427,2013,54,0.4928467869758606,0.5069842338562012,0.0,[42]
6RyYsHboLstYl0MDhv8F6R,0.237,0.847,5,-5.5760000000000005,1,0.06,0.0005679999999999999,0.0764,0.243,0.273,146.387,276627,2006,33,0.0,0.9969371557235718,0.0,[84]
1mhPVHjzfJLGird0TFZxmb,0.469,0.606,10,-5.684,1,0.0357,0.151,0.0,0.078,0.53,201.26,207227,1996,43,0.16562333703041074,0.8341313004493713,0.0,"[53, 126]"
2ow1Z8ytAYw72frfzCXIVB,0.477,0.836,11,-3.846,1,0.0476,0.193,0.0,0.349,0.5870000000000001,82.139,197480,2008,40,0.529383659362793,0.4704299867153168,0.0,[38]
3lnQEVeiyRnvOvxPJ6L2ng,0.355,0.945,2,-5.871,1,0.0769,0.000328,0.395,0.125,0.338,172.99400000000003,316267,2006,28,0.0,0.9984611868858336,0.0,[77]
7LbfuQVct78YoghmoPtsQ8,0.6709999999999999,0.405,0,-10.052,1,0.0392,0.385,0.0,0.132,0.828,99.678,265067,1970,66,0.0,0.9991641640663148,0.0,"[2, 30, 41, 107, 112, 125, 131]"
0QGwOFQChzflLAmPq5NwKo,0.555,0.377,1,-9.123,1,0.0295,0.6709999999999999,0.0,0.128,0.619,78.986,158253,1959,62,0.5714340806007385,0.4282342493534088,0.0,"[6, 30]"
1HOMkjp0nHMaTnfAkslCQj,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,295400,1979,73,0.6078389883041382,0.3918343782424927,0.0,"[8, 29, 30, 41, 42, 47, 62, 63, 66, 68, 104, 112, 124, 125, 129, 131, 132]"
6R9NqD0WX9sJYs6PbA5onu,0.871,0.736,0,-7.896,0,0.0675,0.22,0.000725,0.0894,0.967,115.149,218320,1980,49,0.9406114220619202,0.059108350425958626,0.0,"[68, 121, 122, 165]"
7vOLJwP5O0woITaIQWOoUX,0.573,0.7759999999999999,5,-9.481,0,0.0385,0.0291,0.00256,0.171,0.602,138.333,243773,1984,55,0.4291951358318329,0.5705623030662537,0.0,[132]
55XOFkEEYgeqxZkQfEt97X,0.591,0.221,7,-18.296,1,0.0416,0.855,0.0012,0.696,0.369,105.3,123187,1972,58,0.1387244611978531,0.860645055770874,0.0,[42]
2CzWeyC9zlDpIOZPUUKrBW,0.71,0.484,2,-7.415,1,0.049,0.217,3.93e-06,0.0879,0.5760000000000001,109.951,183667,2007,60,0.18550299108028406,0.8141192197799683,0.0,[18]
5KWXi2eCYsC6ofIILjvG4V,0.446,0.731,2,-10.302,1,0.0519,0.243,0.0,0.0935,0.723,153.672,241693,2009,51,0.015888310968875885,0.9839059114456176,0.0,"[42, 113]"
0WHOPmOuQKuu05k4g3UTvk,0.514,0.8170000000000001,7,-6.489,1,0.05,0.0118,8.25e-06,0.34600000000000003,0.7340000000000001,186.765,280813,2000,58,0.6266225576400757,0.3732332289218903,0.0,[42]
49aymOCrhBaXf3F67rSCyM,0.441,0.682,11,-10.078,0,0.0427,0.2,5.4899999999999986e-05,0.0798,0.732,167.759,270933,1971,21,0.8094559907913208,0.19028082489967346,0.0,[42]
1RgJZWpA8qrO5YTHhJEDeD,0.412,0.28,8,-13.045,1,0.0291,0.75,0.423,0.112,0.166,104.185,261667,2006,29,0.0,0.9971385598182678,0.0,[157]
70uMGxkYWfD3ssFvlmKxc8,0.737,0.521,3,-7.926,1,0.0395,0.218,0.0,0.0656,0.7,138.04,248760,2006,41,0.4300270080566406,0.5698540806770325,0.0,[164]
2iVFibcsiZgHivcs9VA08M,0.359,0.521,4,-10.338,0,0.035,0.00549,0.407,0.6579999999999999,0.325,95.965,301707,1974,49,0.0,0.9967867136001588,0.0,"[30, 42, 109, 111]"
3t9OWuyMpQclTWD6ABjqXj,0.379,0.96,8,-3.754,1,0.13,1.3699999999999998e-05,3.65e-05,0.0646,0.551,119.991,220787,2005,44,0.15752294659614566,0.8423580527305603,0.0,[81]
38xWaVFKaxZlMFvzNff2aW,0.63,0.698,10,-4.51,1,0.0244,0.173,0.0,0.0789,0.529,94.023,261427,2008,72,0.21958976984024048,0.78022700548172,0.0,"[4, 7, 18, 19, 154, 155, 158]"
16OFkCrdYH524sqvTPt6CT,0.816,0.669,6,-7.925,1,0.0295,0.284,0.0,0.0563,0.967,112.132,171813,2010,56,0.4851507842540741,0.5145760774612427,0.0,"[51, 54, 57, 58]"
3WBPiogtVDBSXK7uOpxJ6m,0.328,0.904,3,-5.063,0,0.0455,4.23e-05,0.0591,0.11,0.518,186.253,190573,2003,63,0.0,0.9980732202529908,0.0,"[25, 41, 125, 143]"
1gFNm7cXfG1vSMcxPpSxec,0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,188960,1968,71,0.2781844139099121,0.6861230134963989,0.035692621022462845,"[1, 42, 131]"
61DnwvyCzQXWLK29HVfgJO,0.51,0.797,8,-8.748,1,0.0684,0.000325,0.373,0.0791,0.6920000000000001,110.278,247200,2002,34,0.7061417102813721,0.293307900428772,0.0,[112]
6Lst3nF4McKOTLSLuTvLhw,0.772,0.7609999999999999,5,-8.271,1,0.0358,0.141,0.0,0.0813,0.868,120.058,270027,1995,47,0.5822818875312805,0.4174517393112183,0.0,"[53, 54, 126]"
3D97kRhZprR6RumFhDFIr4,0.618,0.706,9,-6.391,0,0.197,0.101,2.57e-05,0.394,0.7759999999999999,204.178,201467,2005,50,0.04472919553518295,0.955004334449768,0.0,[68]
0JC81ojQymAE7l1KuJpNCq,0.721,0.7040000000000001,5,-8.334,1,0.033,0.307,2.78e-06,0.208,0.952,96.026,200080,1999,47,0.0,0.026584381237626083,0.9709766507148744,"[96, 136]"
5X7Sbugnqqm3ffA9y7b7wD,0.7829999999999999,0.706,7,-7.544,1,0.0434,0.0493,0.0617,0.158,0.96,141.02100000000004,185199,1997,49,0.2702682018280029,0.7294748425483704,0.0,"[124, 132]"
3hUTwUiS7H79Po2hnErd8H,0.293,0.95,4,-4.899,0,0.122,0.000155,0.0271,0.488,0.331,182.532,254773,1992,41,0.0,0.9645013213157654,0.03427485004067421,"[84, 85]"
1GqRmuG89ILDLcuAdcli6r,0.534,0.353,2,-12.261,1,0.03,0.655,0.0,0.0975,0.371,115.978,133911,1967,39,0.0,0.996785044670105,0.0,[106]
4Nyx3c0IPFITNo42yodlrh,0.342,0.7090000000000001,7,-10.439,1,0.0424,0.0153,0.0971,0.38,0.494,160.542,399107,1980,33,0.0,0.9989805221557616,0.0,[42]
6QP8JgHuOi0itWXuZ6wdTM,0.726,0.565,7,-10.355,1,0.033,0.21,0.0,0.0941,0.8490000000000001,149.004,185373,1990,49,0.5446588397026062,0.4549698531627655,0.0,"[52, 56]"
0ekdT3jOhn3LinWtqHhmsw,0.7709999999999999,0.7959999999999999,5,-3.0810000000000004,0,0.076,0.0993,0.00278,0.0981,0.8009999999999999,99.316,265027,2001,44,0.9849849343299866,0.014920917339622974,0.0,[164]
5LPx6fu4vKk8FheRq2DAn0,0.39,0.836,7,-9.975,1,0.0764,0.00818,0.000151,0.0601,0.3720000000000001,161.593,249693,1989,44,0.0,0.9967044591903688,0.0,[113]
3IV4swNduIRunHREK80owz,0.603,0.933,1,-3.358,1,0.171,0.00591,0.0,0.206,0.7090000000000001,96.306,213760,2000,73,0.047307152301073074,0.9526152610778807,0.0,"[25, 40, 41, 46, 62, 125, 143]"
7CZiDzGVjUssMSOXrDNYHL,0.519,0.85,9,-6.777,1,0.0678,0.0457,0.0,0.233,0.7490000000000001,123.419,189680,1965,65,0.5445541143417358,0.4552320241928101,0.0,"[42, 104]"
1cAHI9tJN6oHMdG4ghlQKY,0.35600000000000004,0.251,8,-14.24,1,0.0307,0.599,0.0,0.157,0.395,137.875,179667,1978,55,0.20920871198177335,0.7904917597770691,0.0,"[11, 12]"
1JEcLV7suT54skz7HU71jU,0.453,0.916,7,-4.971,1,0.0494,7.53e-06,0.007229999999999999,0.149,0.777,93.02,181227,2009,27,0.01804359070956707,0.9815850853919984,0.0,[79]
1JSTJqkT5qHq8MDJnJbRE1,0.82,0.452,1,-9.796,1,0.0348,0.5429999999999999,0.00294,0.0714,0.74,117.401,253920,1983,83,0.03973167017102242,0.960156798362732,0.0,"[30, 62, 132, 133]"
4rJ0gZnmLl9CxWqRKz7S0E,0.386,0.556,2,-6.3610000000000015,1,0.05,0.453,0.0,0.161,0.441,163.584,214067,2015,61,0.0,0.011354507878422735,0.9842156171798706,"[96, 136]"
7ot3uz66hkQatrbZWxCwGP,0.679,0.643,7,-8.762,1,0.0481,0.0335,0.0904,0.12,0.77,128.736,209867,1997,35,0.9904769659042358,0.0,0.0,[111]
7kxfWvj6u9oWQ5C36kMtGb,0.276,0.6579999999999999,7,-5.417999999999998,1,0.0329,0.0836,0.000553,0.161,0.16,172.326,259133,2007,61,0.1635139286518097,0.8361015915870667,0.0,[76]
1HBDWCrQVjrALiOA5rILnE,0.7070000000000001,0.732,4,-6.292000000000002,0,0.0303,0.277,0.0,0.13,0.928,115.338,241507,1979,52,0.6875051259994507,0.3123258650302887,0.0,[46]
4Kj7BJGxHXqNiAGXVD2xAH,0.705,0.349,9,-16.017,1,0.0411,0.0702,0.00181,0.0786,0.95,121.064,156893,1967,36,0.5736842751502991,0.42590185999870295,0.0,[65]
76ZExGgO2njBAqvPAeh1x4,0.353,0.34700000000000003,5,-11.509,0,0.0378,0.219,0.0416,0.133,0.327,164.457,219057,2009,54,0.9963914752006532,0.0,0.0,[113]
38jwN2vvBU7CjrySrZ9t35,0.464,0.614,2,-11.073,1,0.0423,0.397,0.0035,0.109,0.736,109.704,179427,1972,42,0.13468872010707855,0.8647609353065491,0.0,[150]
5I4LTcEg5nFSnuMzAQumh5,0.562,0.158,4,-19.463,1,0.0369,0.887,0.000315,0.106,0.227,88.361,140273,1965,36,0.0,0.9976553916931152,0.0,[30]
6M1M6cRtVkm5d0qTzkSEuK,0.3720000000000001,0.363,8,-10.212,1,0.031,0.632,0.0,0.157,0.145,77.079,264333,1992,60,0.6970750689506531,0.30264827609062195,0.0,"[17, 19, 43]"
7K1a1MSYYqTgPofuGD6ctM,0.679,0.779,9,-5.124,1,0.0334,0.203,0.0,0.219,0.703,110.557,201427,2012,56,0.5176917910575867,0.4820784330368042,0.0,"[54, 56, 57]"
7Bl5Fqa2g1UFs2O1VJiKhb,0.365,0.698,0,-6.643,1,0.037000000000000005,0.0349,7.85e-05,0.215,0.233,121.403,259000,2007,49,0.12522374093532562,0.8746172785758972,0.0,[133]
154uJXAUVoqvV5on0w03a0,0.856,0.436,5,-15.419,1,0.0419,0.735,0.00193,0.125,0.944,107.967,151907,2005,52,0.8872315287590027,0.09355808049440384,0.019210401922464367,"[68, 117, 118, 119]"
7BGfmrLqVfB9sSUH2hUThw,0.34700000000000003,0.595,1,-6.432,0,0.0483,0.0194,2.01e-05,0.118,0.565,173.238,137520,1965,40,0.6313486099243164,0.3683295249938965,0.0,[130]
73A0DxzMGDhVGsvHQSaaBq,0.444,0.939,5,-3.824,1,0.104,0.0006450000000000001,7.72e-06,0.376,0.575,154.286,188547,2005,55,0.0,0.9987060427665709,0.0,[81]
2dBHWIttcCBjPEXbaBvyDW,0.805,0.7879999999999999,2,-7.205,1,0.292,0.12,0.0,0.145,0.631,103.53,269533,1992,48,0.0,0.9941283464431764,0.0,[75]
6QyBIZEvs11K9lKjyLYtv6,0.412,0.951,11,-3.3710000000000004,0,0.0548,2.61e-06,0.00239,0.0958,0.333,158.78,162000,2003,51,0.6652644872665405,0.33444398641586304,0.0,"[83, 104]"
4y1LsJpmMti1PfRQV9AWWe,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,238267,1983,77,0.9383419752120972,0.061490397900342934,0.0,"[5, 23, 24, 38, 123, 132, 154, 155, 158]"
1uJT2yMhKnGBOBrrqQkAhJ,0.7559999999999999,0.383,10,-18.302,1,0.0362,0.163,0.0,0.0651,0.966,128.95600000000002,232467,1979,47,0.22254113852977755,0.7773009538650513,0.0,[130]
0huaODTI1xKsfJJk8EJEkf,0.41,0.24,1,-14.55,1,0.0318,0.318,2e-06,0.0741,0.16699999999999998,112.808,296107,1983,43,0.7114627361297607,0.28822487592697144,0.0,"[42, 43]"
2H2cUDzG64Y2TJUBh9zz6s,0.299,0.963,5,-5.214,0,0.0805,1.24e-05,0.0185,0.888,0.0381,98.61,324693,1997,29,0.16681228578090668,0.8325573205947876,0.0,[79]
5rzmEiv5KA1OskLzcqRDFK,0.677,0.8270000000000001,2,-7.588999999999999,1,0.0527,0.159,0.295,0.224,0.321,105.44,512280,1993,46,0.6370410323143005,0.3626274168491364,0.0,[121]
0VtZ9km2bycsPHiuHvtK8f,0.411,0.8959999999999999,5,-13.76,1,0.0803,0.0203,0.162,0.135,0.172,87.421,314080,1985,19,0.0,0.9985790848731996,0.0,"[44, 80]"
1arJHhz6TxMV50SNvSmGnV,0.591,0.888,4,-6.836,1,0.0354,0.00223,0.6990000000000001,0.396,0.588,132.885,212133,1997,67,0.0,0.017987307161092758,0.9749947190284728,[132]
5TTGoX70AFrTvuEtqHK37S,0.505,0.698,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013,243132,2013,65,0.0,0.9979831576347352,0.0,[48]
6WCeFNVAXUtNczb7lqLiZU,0.621,0.8,4,-7.284,0,0.0344,0.0263,1.51e-05,0.0591,0.968,149.91,235440,1973,71,0.0,0.9989961981773376,0.0,"[2, 8, 30, 69, 104, 109, 118, 128, 132]"
4r74qNo5usVTNhBZwo1Hg6,0.401,0.5329999999999999,9,-10.347,1,0.0339,0.318,4.36e-05,0.123,0.334,130.53799999999998,166040,1967,39,0.0,0.9933063983917236,0.0,[106]
3fbnbn6A5O5RNb08tlUEgd,0.741,0.29,5,-13.251,1,0.0302,0.294,0.118,0.0924,0.443,93.699,195080,1995,72,0.0,0.9977761507034302,0.0,"[42, 132]"
17ZX2lirfQGxbPLcn25sf7,0.8109999999999999,0.563,10,-9.452,0,0.0412,0.271,0.00158,0.132,0.631,127.986,260680,2001,40,0.2740797996520996,0.7257104516029358,0.0,[118]
0Pie5DFAHHxpkONFUsAI6s,0.298,0.823,7,-9.793,1,0.0816,7.659999999999999e-05,7.53e-05,0.132,0.235,135.596,275600,1992,59,0.0,0.998680293560028,0.0,[46]
08QP0rwnQSbbpGRIuXfrAY,0.491,0.957,11,-3.67,1,0.096,0.00853,0.0008789999999999999,0.371,0.635,158.067,223733,1986,58,0.4676444828510285,0.5321101546287537,0.0,"[44, 78, 80]"
2WoqgtWEBbbBKMDN6Becs7,0.6990000000000001,0.789,11,-5.172999999999999,0,0.0285,0.13,0.287,0.0874,0.962,119.959,274773,1999,61,0.0,0.0,0.9930465817451476,"[45, 96, 98, 100, 107, 136]"
3mWpUEBYnv9SIFWfixSJFx,0.7290000000000001,0.78,5,-7.604,1,0.0631,0.114,0.106,0.0759,0.795,111.833,274000,1974,68,0.9366572499275208,0.06311773508787155,0.0,"[21, 115, 123, 132]"
38zsOOcu31XbbYj9BIPUF1,0.5539999999999999,0.315,3,-11.028,1,0.0298,0.828,5.53e-06,0.101,0.325,128.157,241787,1970,76,0.0,0.998579204082489,0.0,"[16, 17, 30, 68, 69, 107, 131, 132]"
7AL6qzIDHIX7pEUWrzNiIs,0.405,0.463,0,-16.167,1,0.0542,0.00379,0.0442,0.392,0.542,79.45100000000002,193467,1968,60,0.3034931719303131,0.6960070729255676,0.0,"[41, 113, 125]"
34LXW73avo8xz0NLiVuiow,0.428,0.947,10,-8.516,0,0.0751,0.000679,0.0563,0.262,0.223,102.335,302360,1984,46,0.0,0.9986526966094972,0.0,"[44, 78, 79, 80, 82, 83]"
3p1JoOEhVkEnTaa4JzTMSk,0.679,0.802,0,-7.739,1,0.0406,0.236,2.33e-06,0.132,0.894,97.375,439867,1973,53,0.29087942838668823,0.7090492844581604,0.0,"[68, 117, 122, 123, 159]"
03IARX7s1aJZlDDvn8mJ2Z,0.377,0.902,0,-5.305,1,0.0776,0.00022200000000000006,0.00555,0.397,0.353,156.123,406467,2008,40,0.3100088834762573,0.6896956562995911,0.0,[81]
31H6au3jhblhr6MMJiXnCq,0.7120000000000001,0.5489999999999999,5,-9.484,1,0.0254,0.011,0.0,0.118,0.552,109.882,251067,1997,73,0.28404363989830017,0.7155649065971375,0.0,"[12, 63, 69, 112, 123, 129, 132]"
55DQStH29qHXa29EgJa7fb,0.8590000000000001,0.644,3,-13.961,0,0.0669,0.172,0.0,0.081,0.951,142.67700000000005,176133,2009,58,0.0,0.0,0.99131840467453,[137]
28UMiBhn383n9S7GL4tsxD,0.614,0.466,1,-9.881,1,0.0327,0.314,0.0,0.099,0.17800000000000002,119.916,273667,1996,74,0.2396732121706009,0.7601616978645325,0.0,[11]
48zajk3g8P3BMT7F9BbDoD,0.825,0.639,4,-6.607,1,0.189,0.0736,0.0224,0.0612,0.866,97.389,286200,1998,53,0.0,0.9994913339614868,0.0,[120]
5NLuC70kZQv8q34QyQa1DP,0.503,0.858,8,-6.296,1,0.0657,0.00757,0.00234,0.0803,0.419,133.615,208653,1986,69,0.0,0.9986383318901062,0.0,"[30, 41, 42, 62, 63, 89, 123, 125, 129]"
2ifpWVChV5iLsHozrX6IHQ,0.73,0.61,0,-13.418,1,0.0408,0.24,0.0,0.0969,0.779,106.512,261000,1980,42,0.10821537673473358,0.8915306329727173,0.0,[42]
3u63uszxopzY7zQD2zou1r,0.29100000000000004,0.991,5,-7.272,0,0.132,0.00181,0.000123,0.161,0.0379,100.597,361960,1984,45,0.0,0.9991068243980408,0.0,"[79, 83]"
1kjNj5vBOG5v0VHYGErbO9,0.6679999999999999,0.451,5,-9.53,1,0.0253,0.409,2.09e-06,0.0969,0.317,99.946,309333,1989,39,0.8354136943817139,0.16439156234264374,0.0,[122]
2SusUbsUQnw8OJDq56ZMbE,0.344,0.745,8,-6.901,1,0.0333,0.197,0.0,0.628,0.8320000000000001,172.12400000000005,169867,2005,45,0.2124915421009064,0.7873101830482483,0.0,"[61, 65]"
6sCBg9cfA7c9nEoasKwAdC,0.8009999999999999,0.638,1,-14.197,1,0.201,0.16699999999999998,0.0,0.0734,0.448,94.011,239093,1989,10,0.0,0.9989557266235352,0.0,[89]
0sS7yBomZpDiFR6A86kdzm,0.7390000000000001,0.565,6,-11.147,0,0.366,0.448,0.0,0.374,0.861,92.44,296000,1989,24,0.0,0.9668724536895752,0.03275235742330551,[89]
2B9j5lnpYIgIltHGRLdwiI,0.551,0.914,11,-5.542999999999998,0,0.0843,0.0031,0.000183,0.14800000000000002,0.579,144.914,171480,2009,18,0.07432831823825836,0.925431787967682,0.0,[38]
6XNGIaXv2xljDcxQ99p65f,0.361,0.193,9,-17.125999999999998,0,0.0387,0.889,4.4e-05,0.0879,0.16399999999999998,64.572,217893,1980,49,0.4911409616470337,0.5085752010345459,0.0,[17]
3lhpOjOF3GZsjNFgMhHtgb,0.6729999999999999,0.612,4,-11.374,1,0.0322,0.407,1.6899999999999994e-05,0.111,0.672,114.883,181067,2000,51,0.9885133504867554,0.01066526584327221,0.0,[20]
0KmJAc7tRRI3hWM7A0Ejtk,0.363,0.802,7,-6.105,1,0.125,0.006490000000000001,0.0479,0.108,0.339,110.926,311867,1977,42,0.0,0.9976552724838256,0.0,[83]
5yXjcwHXNFBfaj24q8OfNi,0.636,0.925,8,-3.762,1,0.0398,0.0005,0.000248,0.378,0.635,112.923,204067,2001,43,0.0,0.9985138773918152,0.0,[77]
7w04gIWA7mIbqR03Ghyrkl,0.251,0.73,6,-5.002,1,0.0615,0.024,0.0137,0.181,0.482,197.304,387960,1979,50,0.08164823800325394,0.9181357622146606,0.0,[48]
0jdkdbnRwNVHJQ6zL84pQs,0.933,0.728,7,-5.902,1,0.14800000000000002,0.326,8.55e-06,0.0717,0.898,108.994,206400,2001,47,0.0,0.9991692900657654,0.0,"[71, 73, 74, 161, 166]"
0qnoS5hMZMphvKWi0D2LQh,0.5539999999999999,0.474,4,-7.843,1,0.025,0.155,1.67e-05,0.0859,0.41,139.832,242927,2002,45,0.4647935926914215,0.5349610447883606,0.0,[17]
5Zw6Zjsej9r0vGcqwNzsBI,0.493,0.985,2,-4.6389999999999985,1,0.0664,9.26e-06,0.00542,0.307,0.309,116.022,193467,2004,33,0.0,0.9986934065818788,0.0,[79]
3DkqEHCCqlkknDfksHWWu0,0.485,0.6409999999999999,3,-8.752,1,0.0418,0.7040000000000001,9.92e-05,0.159,0.855,168.645,202253,2005,52,0.5322322845458984,0.4675676226615906,0.0,"[1, 42, 64, 68, 118, 119, 121, 123, 159]"
4WFVX3E568hdAixIj3U222,0.411,0.763,9,-6.738,0,0.0541,0.199,0.00447,0.329,0.462,121.57,186560,1967,54,0.0,0.9965273141860962,0.0,[106]
0WiKz86jAqiP6ZnuAZv8nz,0.623,0.495,0,-11.564,1,0.0343,0.368,0.0,0.297,0.883,115.146,137080,1992,38,0.905021905899048,0.09470836073160173,0.0,[157]
2Ug05h8QiVOvCCG2EDfMun,0.475,0.483,5,-11.567,1,0.0337,0.843,0.112,0.181,0.8270000000000001,89.68700000000003,141600,1956,33,0.0,0.9984428286552428,0.0,[150]
1mhwzvD3iVSR1SUOemLAHc,0.467,0.952,1,-5.515,1,0.179,6.1e-05,0.513,0.134,0.487,194.024,265373,2000,41,0.042289286851882935,0.9575841426849364,0.0,[79]
4e9hUiLsN4mx61ARosFi7p,0.365,0.924,4,-7.066,1,0.0488,0.0144,0.000254,0.423,0.632,135.811,296467,1980,64,0.0,0.9980437159538268,0.0,"[30, 49, 66, 131]"
3oCTRjyXmT1MMn4nVQMKBm,0.471,0.993,1,-3.738,1,0.191,7.36e-06,0.00216,0.0925,0.0672,113.996,217253,2007,41,0.07639187574386598,0.9233627319335938,0.0,[37]
0pP9BdHIAAh37lD5lavpMy,0.523,0.994,6,-4.727,1,0.0574,4.41e-05,0.00275,0.151,0.209,126.01,240987,2003,36,0.0,0.998300313949585,0.0,"[82, 85]"
5v0ibjQegpYdMUGL95dI1a,0.591,0.416,7,-15.476,1,0.0459,0.43,0.0,0.648,0.8029999999999999,126.881,161000,1967,36,0.0,0.9979514479637146,0.0,[30]
2hMk3VNicbCoV8I81m7Z3q,0.589,0.532,6,-8.572000000000001,0,0.0271,0.155,0.0903,0.32299999999999995,0.434,84.012,253960,1994,50,0.8075957298278809,0.19209623336791992,0.0,"[36, 116, 162, 163, 164, 168]"
7DfjFqjOUxOocAjE7ReffT,0.815,0.797,9,-4.377,0,0.222,0.0977,0.0,0.281,0.76,105.021,211733,2006,21,0.15908512473106384,0.8408032655715942,0.0,[70]
5VgcM58bybW45T2WgTdbeY,0.557,0.632,7,-11.072,1,0.111,0.442,2.24e-05,0.833,0.6920000000000001,115.097,127800,1968,58,0.0,0.9967041015625,0.0,"[130, 145]"
53Mz9H5UvWMQUXHZnaZYKQ,0.466,0.439,5,-8.892000000000003,0,0.0325,0.741,1.64e-05,0.0707,0.289,107.173,209933,1980,55,0.0,0.9970070719718932,0.0,"[130, 132, 133]"
1L2ZkXbRX00ZiaUDuMMgf7,0.364,0.8109999999999999,11,-7.237,1,0.0621,0.00268,0.0093,0.106,0.151,120.758,419893,1996,53,0.0,0.9974228739738464,0.0,[84]
5OgFbzVk3rU81453f89VfA,0.31,0.948,2,-8.744,1,0.0812,3.89e-05,0.205,0.28,0.0483,133.116,349240,1989,29,0.0,0.9987558722496032,0.0,[85]
2RJ1fg4qf2vgZKifTa4HgA,0.464,0.775,7,-4.838,1,0.0313,0.203,0.0,0.0478,0.672,184.08900000000003,219520,2004,74,0.0,0.0,0.993922472000122,[100]
0PrW6YZOBGeukTkvJsSIV3,0.6559999999999999,0.552,7,-8.881,1,0.0315,0.445,0.000269,0.0822,0.769,125.795,221880,1971,46,0.12778863310813904,0.8719480633735657,0.0,[152]
5ponLS88v37duDQHewRDaX,0.556,0.971,3,-3.937,1,0.0778,0.000376,2.46e-05,0.223,0.368,127.901,242400,1984,41,0.8464491367340088,0.15329088270664215,0.0,"[44, 80]"
0wVPsQNQ4tsjTTf2LIdOA7,0.653,0.76,7,-4.709,1,0.0315,0.261,1.16e-05,0.0705,0.61,91.987,215600,2001,44,0.23348383605480194,0.5501015782356262,0.21641463041305545,"[43, 138]"
47sazJGX3295PNhbJs41ZY,0.508,0.623,8,-10.255,1,0.0498,0.149,1.12e-06,0.115,0.83,172.16299999999995,281827,1979,44,0.0694514662027359,0.930236041545868,0.0,[132]
551qy5vUgrUfEUc4dCNfht,0.573,0.59,3,-8.43,1,0.0557,0.667,0.000397,0.691,0.364,108.789,306067,1994,69,0.2624692320823669,0.7372959852218628,0.0,"[46, 67, 76, 133]"
5nDS5m5fGBdgAe5Qe7tl7s,0.281,0.948,5,-10.578,1,0.13,0.0111,0.0375,0.293,0.0396,115.946,431333,1991,18,0.0,0.9980145692825316,0.0,[83]
5jAvZlrknZT8rZlMVUsKvL,0.7140000000000001,0.645,7,-8.216000000000001,1,0.0377,0.173,2.4e-06,0.0782,0.8420000000000001,118.363,276200,2003,47,0.0,0.0,0.989919364452362,[98]
0wf2lzz8vlri3yU1QpgGzO,0.247,0.994,4,-3.8,0,0.0962,0.0183,0.0,0.358,0.17,174.878,153787,2006,32,0.2638415098190308,0.735874593257904,0.0,[79]
3ieDOGcOqVxScs2VZBzidt,0.441,0.56,0,-13.681,1,0.0361,0.25,0.0296,0.151,0.476,166.585,292080,1987,58,0.0,0.9988018274307252,0.0,"[46, 105]"
4m5m7bonUvkScVaFExn6rR,0.446,0.253,9,-12.866,1,0.029,0.8490000000000001,0.0,0.131,0.468,128.659,240800,1971,23,0.0,0.9984044432640076,0.0,[42]
0g5m1UJVMWQkNjZk1suW4s,0.606,0.805,0,-5.229,1,0.0576,0.331,0.0,0.211,0.922,180.429,189920,2010,52,0.0,0.0,0.9909157752990724,[137]
