sp_song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_date,popularity,lda_topic_0,lda_topic_1,lda_topic_2,lda_topic_3,lda_topic_4,lda_topic_5,lda_topic_6,lda_topic_7,lda_topic_8,lda_topic_9,lda_topic_10,lda_topic_11,lda_topic_12,lda_topic_13,lda_topic_14,lda_topic_15,lda_topic_16,lda_topic_17,lda_topic_18,lda_topic_19,Playlists
13Oda4GsHXzRAfquxWkrzA,0.6609999999999999,0.959,7,-4.439,1,0.0408,0.0539,1.74e-05,0.381,0.96,116.284,221413,1/1/2006,62,0.0,0.27935752272605896,0.020744483917951584,0.0,0.0,0.0,0.0,0.0,0.0,0.05792970210313798,0.0,0.0,0.0,0.0,0.3791124224662781,0.07989410310983658,0.05979374051094055,0.0,0.0,0.11646313220262527,"[52, 54, 57, 59]"
3KhTOoJDjpFhcAKUAbMxIB,0.217,0.92,5,-5.8820000000000014,0,0.0685,0.0181,0.0,0.301,0.447,85.708,350973,1985,27,0.050227485597133636,0.0,0.010768458247184752,0.0,0.0,0.0,0.6378350257873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06119829043745995,0.0,0.0,0.04495123028755188,0.1899087280035019,0.0,[83]
5n9PdjTv8hNyYz4VA6lYyq,0.509,0.976,4,-4.746,0,0.0918,1.97e-06,0.785,0.0673,0.264,118.133,289360,2002,37,0.0,0.0,0.0,0.04441244900226593,0.0,0.0,0.6550021171569824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060080289840698235,0.0,0.033938232809305184,0.07229115813970566,0.1248134896159172,0.0,[84]
47TJEkk2CIqmOYDyToAx4l,0.537,0.616,7,-11.776,1,0.0314,0.000324,1.07e-05,0.271,0.633,128.141,215040,7/24/1992,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0726534053683281,0.0,0.0,0.0,0.0,0.10630277544260024,0.0,0.0,0.12481408566236495,0.06998233497142793,0.0,0.0,0.2845477759838104,0.3294160664081573,[108]
5Qt8OfCjn4GwDETCr0qPTJ,0.597,0.416,8,-8.16,1,0.0298,0.418,0.0,0.0754,0.189,72.987,255840,9/1/1999,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2116466164588928,0.0,0.0,0.035812199115753174,0.2943325638771057,0.0,0.0,0.0,0.0,0.0343133881688118,0.41389399766922,[164]
2mqsQP9IIDbMIt6FGFkAEA,0.737,0.41,9,-11.088,1,0.0353,0.58,0.0,0.25,0.397,104.647,193093,9/23/1996,43,0.0,0.0,0.021708248183131214,0.4726648330688477,0.0,0.0,0.0,0.0,0.0,0.05666893720626831,0.0,0.0,0.0,0.09249359369277954,0.14154216647148132,0.20792122185230252,0.0,0.0,0.0,0.0,[59]
5GorFaKkP2mLREQvhSblIg,0.629,0.511,1,-8.651,1,0.0326,0.114,3.91e-06,0.0588,0.181,128.03799999999998,331240,1/1/1997,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023913253098726276,0.0,0.0,0.012504110112786293,0.0,0.0,0.0,0.21833010017871854,0.0,0.0980880931019783,0.6419190764427185,"[14, 19, 31, 116, 123, 163, 164, 167]"
7oK9VyNzrYvRFo7nQEYkWN,0.35600000000000004,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,0.232,148.017,222587,6/15/2004,76,0.0,0.10016458481550217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3766643702983856,0.0,0.0,0.0,0.4523328840732575,0.0,0.0,"[3, 4, 5, 7, 9, 22, 24, 26, 34, 40, 41, 124, 125, 134, 142, 154, 155, 158]"
1QO3l4DxMWKxQzNWWr5vgD,0.279,0.909,9,-6.312,1,0.0796,0.00409,0.639,0.411,0.476,96.588,275640,2/6/2007,7,0.0,0.0,0.0,0.2542777955532074,0.0,0.0,0.3626923561096192,0.0,0.0,0.0,0.0,0.04864303022623062,0.0,0.3023661971092224,0.0,0.0,0.016864040866494182,0.0,0.0,0.0,[85]
0grFc6klR3hxoHLcgCYsF4,0.705,0.735,11,-6.646,1,0.0931,0.028,0.0783,0.112,0.448,132.627,191800,5/18/2010,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28761181235313416,0.0,0.0,0.0,0.0,0.09127890318632126,0.37592941522598267,0.0,0.22231386601924896,0.0,0.0,"[26, 29]"
683IrkbcXuMdKv2Xwvjzo4,0.69,0.436,6,-11.446,1,0.031,0.596,0.0016699999999999998,0.0881,0.639,164.03599999999997,278067,7/4/1997,49,0.0,0.0,0.0,0.0,0.9779049158096312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[45, 97, 103, 137]"
4ZWpHmC5vEONt6Jo1YwQKF,0.8029999999999999,0.466,9,-8.238999999999999,1,0.0532,0.731,2.81e-06,0.0816,0.865,110.036,201107,4/4/1972,31,0.0,0.0,0.2459341287612915,0.3255745768547058,0.023307623341679573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05834092944860458,0.0,0.33052948117256165,0.0,0.0,0.0,[111]
2kh0u2d2YKQ7BCqeLPdHk6,0.421,0.938,11,-4.212,0,0.0522,5.18e-05,0.0029100000000000003,0.124,0.4270000000000001,156.79399999999995,200800,11/2/1999,59,0.0,0.0,0.4362384676933289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043452773243188865,0.4626080393791199,0.0,0.0,0.05119534209370613,0.0,"[41, 46, 67, 125]"
4RAOI1etsgbh5NP3T5R8rN,0.289,0.7959999999999999,0,-4.22,1,0.0494,0.00837,2.61e-05,0.202,0.33,169.835,238680,10/23/2006,70,0.0,0.10093018412590027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0745997205376625,0.0,0.0,0.05537572503089905,0.0,0.0,0.2459598928689957,0.0,0.024985261261463162,0.0899440124630928,0.3971856832504273,[34]
0aWGzetUTb4lJqy2m2nl1i,0.628,0.5870000000000001,5,-9.184,0,0.0266,0.00583,0.693,0.102,0.488,102.984,343440,1994,55,0.0,0.0,0.0,0.0,0.8297546505928041,0.0,0.0,0.09390191733837128,0.0,0.0,0.0,0.0,0.053972747176885605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[45]
4Kajg2HEVkf4pv1GLh2cdH,0.63,0.85,8,-7.063,1,0.036000000000000004,0.0825,0.0,0.095,0.945,148.524,149827,1999,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4003710448741913,0.0,0.0,0.0,0.0,0.1003803014755249,0.28085410594940186,0.0,0.0,0.2013661116361618,0.0,[57]
1hcMfYTsRTC4hIKbfosxjz,0.511,0.603,2,-7.637,1,0.028,0.0385,1.67e-06,0.142,0.685,128.336,157293,2/10/1969,50,0.0947534367442131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16050611436367035,0.0,0.4602574706077576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275879442691803,[61]
5Bh8l8evdBSIoaK6EP1bWI,0.445,0.68,8,-11.338,1,0.0528,0.378,0.000209,0.102,0.75,163.664,195760,1/26/1970,57,0.0,0.0,0.0,0.4576477706432343,0.0,0.0,0.0,0.0,0.0,0.09137991070747377,0.029128098860383037,0.0,0.0,0.0,0.2753250002861023,0.065859355032444,0.07132387161254883,0.0,0.0,0.0,"[61, 112, 152, 156]"
0h4rVZcOiSaL9b5mT1A2gq,0.308,0.866,2,-5.671,0,0.059,0.000739,0.00141,0.232,0.227,109.825,438120,5/11/1992,54,0.0,0.0,0.0,0.2655813992023468,0.0,0.0,0.6189241409301758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09587601572275163,[79]
5PQhijtKTKgiKiyj8xolWn,0.387,0.997,8,-4.022,1,0.17600000000000002,0.00113,0.0006360000000000001,0.461,0.039,108.623,247280,1/1/1990,38,0.0,0.0,0.0,0.0,0.0,0.0,0.6606087684631348,0.0,0.0,0.0,0.0,0.0,0.0,0.12820811569690704,0.0,0.036657582968473434,0.0,0.0,0.16796638071537018,0.0,[79]
14IKLtPlsqWL077svIJYey,0.463,0.396,7,-10.128,1,0.0304,0.0243,7.23e-05,0.173,0.365,80.753,272293,1976,42,0.0,0.0,0.0,0.20869065821170807,0.0,0.0,0.0,0.0,0.0,0.07631295174360275,0.0,0.0,0.016864102333784103,0.1945999264717102,0.0473787784576416,0.0755922719836235,0.0,0.03617179393768311,0.21677932143211365,0.12294794619083405,[42]
29Srmzqyig5Tg5EitFXsb8,0.642,0.722,4,-4.845,0,0.16699999999999998,0.293,0.0,0.337,0.513,127.959,229213,10/25/2007,57,0.0,0.081936314702034,0.15928785502910614,0.0,0.0,0.0,0.0,0.0,0.0,0.06115983054041864,0.0,0.0,0.0,0.0,0.0,0.6219301819801331,0.0,0.0,0.06354380398988724,0.0,[138]
0bnTlF0pyVHFRXuwS9QB7x,0.293,0.6920000000000001,9,-5.242000000000001,1,0.0582,0.191,5.26e-06,0.0902,0.508,182.352,386360,10/28/1977,45,0.02370043471455574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204594552516937,0.0,0.0,0.011883345432579516,0.15186889469623566,0.0,0.052424982190132134,0.0,0.0,0.24278634786605835,0.19187591969966888,[42]
1erRDf98WX0VllciGPYO1H,0.3720000000000001,0.961,9,-6.765,0,0.0931,1.52e-05,0.0548,0.0916,0.159,115.336,198227,3/20/1991,52,0.0,0.0,0.0,0.0,0.0,0.0,0.3210587501525879,0.0,0.0,0.0,0.0,0.0,0.0,0.3207203149795532,0.0,0.0,0.0,0.1074349731206894,0.23828163743019104,0.0,"[79, 82, 84, 85]"
4BQuuaTsdUNCcbReYb6RC7,0.425,0.967,11,-5.468,1,0.138,1.34e-06,0.906,0.153,0.0765,122.258,273840,2001,23,0.0,0.0,0.0,0.0,0.0,0.0,0.685264527797699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17014209926128387,0.13310369849205014,0.0,0.0,[84]
22fFQeImeCcDqL6GmMBCfI,0.156,0.752,7,-6.068,1,0.0389,0.0107,0.00149,0.123,0.227,186.082,416027,1995,34,0.0,0.0,0.0,0.0,0.0,0.0,0.6207599043846129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33637818694114685,0.0,[76]
7vJaNv4ItDyYXXCVRJreh6,0.746,0.713,0,-11.996,1,0.0375,0.118,0.0,0.0684,0.871,118.964,193853,8/3/1970,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1749490350484848,0.0,0.03579668700695038,0.12335865199565887,0.0,0.06440458446741104,0.0,0.17059414088726044,0.0,0.11051454395055772,0.3141314387321472,[108]
4gCPvFZvZKOd719mOPU9r4,0.524,0.478,0,-7.069,1,0.0301,0.54,0.0,0.182,0.281,123.952,240907,1/1/1990,48,0.0,0.0,0.0,0.0,0.9411835670471193,0.0,0.0,0.0,0.0,0.0,0.03309793770313263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[97]
0L9wb8Sy398mMog38XcfND,0.732,0.243,4,-7.638,1,0.0299,0.945,3.85e-05,0.0955,0.4320000000000001,115.14,166040,6/4/2013,34,0.0,0.10173966735601424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2159269154071808,0.14709867537021634,0.0,0.0,0.0,0.12706056237220764,0.3918659687042236,[150]
3nDYsXggRQxf7PCNUjR4rz,0.758,0.912,0,-8.758,0,0.349,0.172,1.09e-06,0.149,0.573,87.335,266067,6/25/1996,55,0.0,0.6999539136886597,0.0,0.0,0.0,0.0,0.06245613470673561,0.0,0.0,0.020989904180169102,0.0,0.0,0.0,0.033576462417840965,0.0,0.0,0.0,0.13632167875766754,0.0,0.04427899047732353,[93]
2jvuMDqBK04WvCYYz5qjvG,0.321,0.479,2,-11.395,0,0.049,0.0762,0.00471,0.151,0.139,109.239,1025280,1/23/1977,61,0.0,0.14183595776557922,0.1001998782157898,0.2460779100656509,0.0,0.0,0.09478558599948883,0.0,0.0,0.0,0.0,0.0,0.020518168807029724,0.18101119995117188,0.0,0.0,0.0,0.028480468317866325,0.18280372023582456,0.0,[46]
7mV0zt7OPXKCSvMsVLV2w3,0.365,0.994,9,-6.8260000000000005,1,0.193,2.29e-05,0.527,0.118,0.0609,121.999,428040,10/23/1990,18,0.0,0.0,0.0,0.22156298160552976,0.0,0.0,0.4813773334026337,0.0,0.0,0.0,0.0,0.0,0.0,0.04523813351988792,0.0,0.0,0.10677650570869446,0.13149133324623108,0.0,0.0,[85]
0tICoFVAlyWQmelDmPrxYA,0.836,0.77,9,-4.394,0,0.0377,0.6709999999999999,2.63e-05,0.0563,0.8,95.624,291253,8/3/2010,44,0.0,0.0,0.0,0.0,0.8696655035018921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12142273038625714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[96, 136]"
5ugzDiilhy6ILKmKfhEzd7,0.5870000000000001,0.99,0,-4.496,1,0.0783,0.0172,0.000668,0.104,0.486,127.992,211680,1/1/2005,62,0.0,0.0,0.0,0.0,0.0,0.0,0.049650467932224274,0.0,0.0,0.0,0.0,0.0,0.03890581801533699,0.0,0.051840491592884064,0.0,0.16462276875972748,0.32196056842803955,0.3658747673034668,0.0,[77]
7MH7TkjQ4RA1vG454dciw0,0.5670000000000001,0.653,0,-11.524,0,0.0336,0.211,0.000489,0.0639,0.78,142.218,212787,11/28/1980,60,0.04243013262748718,0.1337234228849411,0.0,0.3279101848602295,0.0,0.0,0.15981921553611755,0.0,0.0,0.0222568903118372,0.0,0.0,0.0,0.0,0.23791733384132385,0.0,0.0,0.06820043176412582,0.0,0.0,"[30, 124]"
4LLHvfvE21JQFD9ZKVCbd0,0.762,0.545,2,-9.221,1,0.145,0.211,5.78e-06,0.122,0.039,93.629,288157,1998,65,0.018880505114793774,0.6192139983177185,0.019593385979533195,0.0,0.0,0.0,0.06806358695030212,0.0,0.0,0.0,0.0,0.015351237729191782,0.0,0.0,0.0,0.1152310073375702,0.0,0.0,0.11783409863710405,0.014711868949234487,"[73, 123]"
1JQ6Xm1JrvHfvAqhl5pwaA,0.589,0.384,10,-15.075,0,0.0332,0.112,2.8000000000000006e-05,0.0596,0.354,132.909,256427,1/1/1977,76,0.0,0.0,0.0,0.12753701210021973,0.0,0.0,0.0,0.0,0.0,0.4104799926280975,0.0,0.0,0.0,0.0,0.0,0.2422775626182556,0.018484709784388542,0.0,0.0,0.18892432749271396,"[8, 16, 21, 69, 105, 115, 121, 123, 156, 159]"
0UCQ9RkNu2cjZclKFMwvEL,0.557,0.856,7,-5.294,1,0.0687,0.0882,0.0326,0.6809999999999999,0.846,133.52700000000002,289413,11/2/2010,46,0.06853476911783217,0.2203654944896698,0.0,0.06788397580385208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046007100492715836,0.010156936012208462,0.0,0.15109816193580627,0.32425644993782043,0.0,0.0,0.0685146376490593,0.038269668817520135,"[54, 59]"
3dh67b55NZrSL1IG3qQAeR,0.65,0.755,4,-9.834,1,0.0362,0.16699999999999998,0.0004940000000000001,0.227,0.919,147.36,195161,1980,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4795924723148346,0.0,0.17440426349639893,0.0,0.0,0.3230271935462952,0.0,0.0,0.0,0.0,0.0,[42]
4w23Ck9I6urmIKGsY64C7M,0.705,0.4370000000000001,9,-11.234000000000002,1,0.0527,0.0589,0.00475,0.0647,0.316,114.823,304360,12/1/2002,42,0.0,0.05976851657032967,0.19227008521556851,0.0,0.0,0.0,0.0,0.0,0.0,0.3965129852294922,0.0,0.0,0.0,0.0,0.2372000962495804,0.08709384500980377,0.0,0.0,0.0,0.022358685731887814,"[14, 164]"
0AOMCsfuOaL4omgEOoM3DE,0.75,0.513,1,-8.811,1,0.0284,0.245,1.23e-06,0.0535,0.4970000000000001,110.53,254840,7/8/2016,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23748327791690824,0.0,0.0,0.0,0.2469859719276428,0.0,0.0,0.0,0.0,0.3227820694446564,0.18560196459293365,"[57, 58]"
4QDs1TlwodH0N0IzCP6prB,0.482,0.904,1,-7.691,1,0.0736,8.71e-06,0.7659999999999999,0.0448,0.525,138.899,197907,7/14/1992,38,0.0,0.0,0.0,0.0,0.0,0.0,0.4329991042613983,0.0,0.0,0.0,0.0,0.0,0.0,0.32414841651916504,0.0,0.0,0.2340863347053528,0.0,0.0,0.0,"[84, 85]"
24SYnAhgA1kEVSxaaTbXwy,0.384,0.991,2,-4.13,1,0.109,0.000195,0.0183,0.409,0.326,96.281,279213,2007,33,0.08966120332479477,0.0862581729888916,0.0,0.0,0.0,0.0,0.7515542507171631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06410281360149384,0.0,0.0,[84]
2I1rr3kX0iMyorP5HOBRbL,0.7170000000000001,0.659,0,-5.706,1,0.0726,0.018000000000000002,0.0,0.0943,0.536,119.991,218747,2014,47,0.2266690880060196,0.0,0.18996445834636688,0.05582601577043533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011143636889755726,0.023629024624824524,0.0,0.13270623981952667,0.2742166817188263,0.0,0.07381462305784225,0.0,0.0,[86]
7KnMHRj5xqsOGLv8lGCPa6,0.677,0.919,2,-3.009,1,0.0344,0.054000000000000006,1.48e-06,0.113,0.902,120.961,224267,1/1/2008,48,0.07159709930419922,0.1475016623735428,0.06159872561693192,0.05078984424471855,0.0,0.0,0.0,0.07165110111236572,0.0,0.117986261844635,0.0,0.0,0.03447675704956055,0.0,0.23421990871429446,0.05616361275315285,0.054130587726831436,0.0,0.0,0.09499114006757736,"[52, 57]"
5hWLHFSmomXmeTXEE478My,0.537,0.82,11,-7.011,0,0.127,0.256,1.93e-06,0.4320000000000001,0.8809999999999999,94.429,297347,4/20/1978,63,0.0,0.0,0.09299638122320177,0.0,0.0,0.0,0.0,0.11443822085857393,0.0,0.1550479531288147,0.0,0.04378422349691391,0.0,0.0,0.06439556926488876,0.05033103004097938,0.2353646606206894,0.0,0.0,0.23745502531528476,"[30, 39, 122, 123]"
5da84NXPLY2PetiqAmuh1y,0.38,0.753,9,-8.175,0,0.0723,0.000801,0.00056,0.0958,0.38,148.836,269000,10/5/2010,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5044071674346924,0.0,0.0,0.0,0.0,0.35263144969940186,0.12319164723157885,[37]
6nGwWIh0ATJqK9cXbLqDw8,0.754,0.7020000000000001,10,-8.033,0,0.0429,0.0275,0.0,0.0619,0.736,95.998,228360,8/17/1999,54,0.0,0.055737245827913284,0.04690805077552795,0.0,0.0,0.0,0.0,0.0,0.0,0.056520931422710426,0.0,0.013341411016881466,0.0,0.0,0.10408583283424376,0.4530247449874878,0.0,0.06528105586767198,0.0,0.2024678736925125,"[94, 123, 164]"
1xFliXOpcu7E89AsDAZ7JV,0.6890000000000001,0.677,0,-6.36,1,0.0326,0.0704,0.0,0.0877,0.259,153.91899999999995,269173,7/12/1993,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0895417183637619,0.0,0.0,0.0,0.0,0.0,0.0,0.07217119634151459,0.03110734559595585,0.28578588366508484,0.5164587497711182,"[10, 43, 114, 160, 164, 168]"
01Mpj13vURSO3cCLprPt5T,0.294,0.995,1,-4.383,0,0.168,0.000489,0.331,0.128,0.0379,88.777,254400,1/1/1986,63,0.0,0.0,0.0,0.0,0.0,0.0,0.7601805925369263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045315314084291465,0.17376863956451416,0.0,0.0,"[44, 67, 77, 78, 79, 80, 84, 120]"
36gQBgUJjbRbrMTyQUNl56,0.189,0.977,4,-4.92,1,0.377,0.000104,0.163,0.128,0.16399999999999998,176.87599999999995,399773,1986,42,0.0,0.165733203291893,0.0,0.0,0.0,0.0,0.28568577766418457,0.0,0.0,0.02263430133461952,0.0,0.0,0.0,0.0,0.0,0.03105463646352291,0.0,0.488191694021225,0.0,0.0,"[84, 85]"
0aF6dyaQOHXteyX91EoiJz,0.7070000000000001,0.501,8,-12.143,1,0.0287,0.63,6.829999999999999e-05,0.0482,0.7909999999999999,113.263,226507,1/1/1988,46,0.03997771441936493,0.0,0.0,0.0,0.0,0.0,0.4363911151885986,0.011666456237435341,0.0,0.1456267088651657,0.0,0.0,0.0,0.0,0.0,0.0408703088760376,0.0,0.0,0.3170315623283386,0.0,"[111, 115]"
12oF4FqYEr9dLX0DxqwyXN,0.632,0.369,9,-17.785999999999994,1,0.397,0.118,0.000103,0.108,0.514,200.216,275627,1/1/1993,46,0.05281559005379677,0.20579925179481506,0.0,0.1640414297580719,0.0,0.0,0.0,0.0,0.0,0.06861355900764465,0.0,0.05158118531107903,0.0,0.1189059391617775,0.048548661172389984,0.0,0.033903438597917564,0.21398191154003146,0.0,0.038702081888914115,"[90, 148]"
76oB6OFO1i4UFHL9rUXRlh,0.848,0.556,1,-10.046,1,0.245,0.000183,0.0,0.335,0.362,93.498,362293,6/11/2009,41,0.0,0.5637784600257874,0.0,0.1454933136701584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06415185332298279,0.13170790672302246,0.08446595072746277,0.0,0.0,0.0,0.0,[123]
2viZwqDbO8mgM5rOpdvTKX,0.544,0.244,2,-15.151,1,0.0255,0.659,0.0,0.0968,0.502,140.921,279667,1993,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13497667014598844,0.0,0.0,0.0,0.0,0.20581184327602384,0.6494407653808594,[123]
08NPIspzvBNj88lHalgA4V,0.35,0.777,10,-4.33,1,0.0336,0.0499,0.000742,0.413,0.419,185.04,287760,9/24/2009,53,0.3671077787876129,0.0,0.0,0.2508021891117096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07346215844154358,0.03943181410431862,0.26086050271987915,0.0,0.0,0.0,0.0,[19]
5BIMPccDwShpXq784RJlJp,0.579,0.8240000000000001,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,331573,8/12/1991,74,0.03190010413527489,0.0,0.0,0.13452720642089844,0.0,0.0,0.3289301693439484,0.0,0.0,0.036796309053897865,0.0,0.06493698060512543,0.0,0.0,0.0,0.02632547914981842,0.15221482515335086,0.0,0.0975104719400406,0.12238561362028122,"[19, 77, 78, 79, 112]"
4AB8I2iNcBMxgQKkeeIKIv,0.596,0.328,9,-9.502,0,0.0348,0.7829999999999999,0.0,0.0515,0.387,126.359,224360,1/22/1968,33,0.0,0.09625858813524246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08851322531700134,0.0,0.09974683821201323,0.21719485521316528,0.0,0.3412890434265137,0.0,0.0,0.14570322632789612,[159]
3eY3wZJPHwVtD4TM518Ov6,0.7559999999999999,0.777,0,-5.1,1,0.233,0.21,0.0,0.329,0.654,147.865,181333,1/1/2005,42,0.06876521557569504,0.4408362805843353,0.0,0.2256211042404175,0.0,0.0,0.01598837785422802,0.0,0.0,0.01235855184495449,0.0,0.0,0.0,0.0,0.0,0.07363271713256836,0.0,0.0,0.11339522898197175,0.045347169041633606,[87]
34D6mvDTAPypm92EPs8Rxa,0.54,0.465,7,-11.259,1,0.0302,0.652,0.00544,0.132,0.341,94.731,253080,1978,64,0.04876939207315445,0.0,0.050684407353401184,0.6978777050971985,0.0,0.0,0.0,0.0,0.0,0.1451926827430725,0.0,0.0,0.0,0.0,0.0487535372376442,0.0,0.0,0.0,0.0,0.0,"[11, 27, 30, 68, 146, 152]"
4NPF8PAzyNGuRAuBCrqKU6,0.274,0.971,7,-10.442,1,0.133,1.77e-05,0.713,0.28300000000000003,0.173,148.108,242427,1984,31,0.0,0.12796902656555176,0.4067066013813019,0.0,0.0,0.0,0.1044948473572731,0.05488589406013489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2953785061836243,0.0,[83]
1a8vVeidOsauNu6rQmHBRS,0.721,0.62,9,-9.775,1,0.0326,0.379,4.31e-05,0.344,0.644,118.696,172827,1/11/1966,44,0.0,0.0,0.0,0.3843778967857361,0.0,0.0,0.0,0.0,0.0,0.5580703020095825,0.0,0.0,0.0,0.0,0.0,0.0,0.039067726582288735,0.0,0.0,0.0,[111]
3G3lahQSMk4BHnap1i853u,0.825,0.391,7,-15.962,1,0.202,0.000374,0.00188,0.0608,0.396,132.10399999999998,232307,1988,51,0.0,0.2851044833660126,0.0,0.0,0.0,0.0,0.0,0.031961247324943536,0.0,0.0,0.0,0.0,0.0,0.0,0.04517531767487526,0.33892878890037537,0.0462261326611042,0.10904300957918167,0.08393223583698273,0.046154621988534934,"[89, 94, 165]"
63lZR6NrvsosUAFwXSE63E,0.687,0.8590000000000001,2,-7.752999999999999,1,0.0348,0.249,1.99e-05,0.325,0.79,112.409,223667,1/10/1996,32,0.0,0.0,0.02051522396504879,0.3806294798851013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04409177601337433,0.0,0.12327437847852707,0.18131543695926666,0.17267203330993652,0.0,0.06550466269254683,0.0,0.0,[42]
4UpehRX0AFfdhFX2ZQNETh,0.482,0.988,1,-3.958,0,0.0979,0.000431,0.000178,0.321,0.225,139.972,210253,1/1/2006,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01786261424422264,0.0,0.0,0.680256724357605,0.0,0.0,0.0,0.17325924336910248,0.0,0.12001775205135345,[76]
0rFOs9paloAvEtzwDX1Kmc,0.6970000000000001,0.474,9,-6.6629999999999985,1,0.0351,0.603,0.0,0.11,0.249,127.904,196280,1/1/2007,70,0.0,0.0,0.05125715211033821,0.17013117671012878,0.0,0.0,0.0,0.0,0.0,0.11882548779249193,0.0,0.034421879798173904,0.0,0.0,0.0,0.0,0.0,0.0,0.1587868183851242,0.4599714875221253,"[2, 4, 7, 18, 142]"
0qjfjKFoP7LaqLI2KI9M1Q,0.607,0.5670000000000001,0,-15.728,1,0.0302,0.00177,0.000151,0.212,0.858,106.495,167840,7/11/1975,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2839861810207367,0.0,0.0,0.013467014767229557,0.0,0.0,0.04316287115216255,0.0,0.023812636733055115,0.25156715512275696,0.3712758123874664,[42]
5DZpVlK1DkFoJF1DrpjmkD,0.213,0.913,5,-6.251,0,0.0485,5.6299999999999986e-05,0.696,0.13699999999999998,0.282,145.888,237333,2/6/2007,13,0.04232988879084587,0.0,0.0,0.0954880714416504,0.0,0.0,0.4577321708202362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0736035481095314,0.29817628860473633,0.022372011095285416,[85]
2M1H0Zz3Q1od80fYyZeFf7,0.518,0.64,1,-7.927,1,0.0331,0.0321,0.04,0.107,0.321,123.618,182267,1/1/2002,29,0.0,0.0,0.12923729419708252,0.0,0.0,0.0,0.0,0.0,0.0,0.5177592039108276,0.0,0.0,0.0,0.0,0.0,0.0,0.33726051449775696,0.0,0.0,0.0,[108]
124MqYI6KiK8lJRKWiq394,0.8959999999999999,0.141,11,-17.745,0,0.0756,0.847,0.0358,0.117,0.38,110.038,268747,1/1/2006,39,0.0,0.0,0.22241835296154025,0.0,0.0,0.0,0.0,0.0,0.0,0.13657543063163755,0.0,0.0,0.0,0.1571388840675354,0.26057589054107666,0.0,0.0,0.07062343508005142,0.0,0.14423097670078278,[164]
